Fotograma,tipo_objeto,confianza,ID,x1,y1,x2,y2,Matricula,Confianza,mx1,my1,mx2,my2,texto_matricula
1585,car,0.61,5,1293,319,1348,355,Si,0,0,0,0,0,???
1585,car,0.61,6,1222,308,1293,370,Si,0,0,0,0,0,???
1586,car,0.94,1,1432,286,1918,746,Si,0,0,0,0,0,???
1586,car,0.76,2,1116,308,1215,383,Si,0,0,0,0,0,???
1586,person,0.69,3,384,265,446,428,No,,,,,,
1586,person,0.65,4,788,284,823,379,No,,,,,,
1586,car,0.64,5,1428,321,1482,394,Si,0,0,0,0,0,???
1586,person,0.64,6,826,284,860,379,No,,,,,,
1586,car,0.63,7,1223,307,1295,370,Si,0,0,0,0,0,???
1587,car,0.15,1,1455,286,1918,771,Si,0.15,0,0,0,0,???
1587,person,0.76,2,376,266,444,432,No,,,,,,
1587,car,0.76,3,1116,306,1211,383,Si,0,0,0,0,0,???
1587,car,0.37,4,1430,321,1507,398,Si,0.37,0,0,0,0,???
1587,person,0.65,5,788,285,822,379,No,,,,,,
1587,person,0.63,6,827,286,859,378,No,,,,,,
1587,car,0.61,7,1224,306,1296,370,Si,0,0,0,0,0,???
1588,car,0.94,1,1480,285,1918,799,Si,0,0,0,0,0,???
1588,person,0.81,2,370,266,442,432,No,,,,,,
1588,car,0.76,3,1115,307,1211,383,Si,0,0,0,0,0,???
1588,person,0.68,4,789,286,824,379,No,,,,,,
1588,person,0.62,5,828,285,860,377,No,,,,,,
1589,car,0.94,1,1505,282,1918,767,Si,0,0,0,0,0,???
1589,car,0.81,2,1114,307,1209,383,Si,0,0,0,0,0,???
1589,person,0.8,3,364,269,440,432,No,,,,,,
1590,car,0.94,1,1534,283,1918,743,Si,0,0,0,0,0,???
1590,car,0.78,2,1114,307,1212,384,Si,0,0,0,0,0,???
1590,person,0.78,3,377,270,440,434,No,,,,,,
1590,car,0.63,4,1224,314,1299,372,Si,0,0,0,0,0,???
1591,car,0.94,1,1565,282,1918,740,Si,0,0,0,0,0,???
1591,car,0.8,2,1111,307,1211,385,Si,0,0,0,0,0,???
1591,person,0.75,3,370,269,437,436,No,,,,,,
1591,car,0.63,4,1223,313,1299,374,Si,0,0,0,0,0,???
1592,car,0.91,1,1598,285,1918,737,Si,0,0,0,0,0,???
1592,car,0.82,2,1106,307,1207,386,Si,0,0,0,0,0,???
1592,person,0.77,3,362,268,436,435,No,,,,,,
1592,car,0.64,4,1223,310,1299,375,Si,0,0,0,0,0,???
1592,car,0.61,5,1435,323,1513,382,Si,0,0,0,0,0,???
1593,car,0.91,1,1637,286,1918,740,Si,0,0,0,0,0,???
1593,car,0.79,2,1105,307,1204,386,Si,0,0,0,0,0,???
1593,person,0.77,3,354,265,430,434,No,,,,,,
1593,car,0.66,4,1223,311,1299,375,Si,0,0,0,0,0,???
1593,person,0.62,5,830,286,864,379,No,,,,,,
1593,car,0.61,6,1424,321,1512,383,Si,0,0,0,0,0,???
1594,car,0.39,1,1681,292,1918,738,Si,0.39,0,0,0,0,???
1594,car,0.78,2,1102,307,1200,387,Si,0,0,0,0,0,???
1594,person,0.78,3,354,264,426,434,No,,,,,,
1594,car,0.67,4,1429,322,1512,383,Si,0,0,0,0,0,???
1594,car,0.62,5,1224,308,1300,376,Si,0,0,0,0,0,???
1594,person,0.61,6,831,286,865,380,No,,,,,,
1595,car,0.87,1,1728,295,1919,759,Si,0,0,0,0,0,???
1595,person,0.74,2,358,262,421,436,No,,,,,,
1595,car,0.73,3,1099,307,1198,387,Si,0,0,0,0,0,???
1595,car,0.7,4,1436,322,1512,383,Si,0,0,0,0,0,???
1595,car,0.64,5,1225,307,1300,376,Si,0,0,0,0,0,???
1596,person,0.82,1,358,263,416,436,No,,,,,,
1596,car,0.82,2,1778,310,1919,786,Si,0,0,0,0,0,???
1596,car,0.73,3,1097,307,1201,388,Si,0,0,0,0,0,???
1596,car,0.73,4,1419,322,1512,383,Si,0,0,0,0,0,???
1596,car,0.65,5,1226,307,1300,376,Si,0,0,0,0,0,???
1597,person,0.79,1,357,267,413,435,No,,,,,,
1597,car,0.78,2,1095,307,1206,388,Si,0,0,0,0,0,???
1597,car,0.75,3,1416,322,1513,384,Si,0,0,0,0,0,???
1597,car,0.68,4,1226,307,1301,376,Si,0,0,0,0,0,???
1598,person,0.77,1,354,271,411,438,No,,,,,,
1598,car,0.76,2,1094,307,1200,388,Si,0,0,0,0,0,???
1598,car,0.71,3,1423,323,1513,384,Si,0,0,0,0,0,???
1598,car,0.67,4,1226,308,1303,377,Si,0,0,0,0,0,???
1599,person,0.81,1,350,270,407,436,No,,,,,,
1599,car,0.72,2,1093,307,1198,388,Si,0,0,0,0,0,???
1599,car,0.71,3,1425,321,1512,382,Si,0,0,0,0,0,???
1599,car,0.68,4,1227,307,1304,378,Si,0,0,0,0,0,???
1600,person,0.79,1,342,268,404,438,No,,,,,,
1600,car,0.73,2,1090,307,1204,388,Si,0,0,0,0,0,???
1600,car,0.72,3,1227,307,1304,379,Si,0,0,0,0,0,???
1600,car,0.71,4,1420,321,1512,382,Si,0,0,0,0,0,???
1601,person,0.76,1,334,267,405,438,No,,,,,,
1601,car,0.74,2,1089,307,1198,389,Si,0,0,0,0,0,???
1601,car,0.71,3,1228,308,1305,379,Si,0,0,0,0,0,???
1601,car,0.69,4,1421,321,1512,382,Si,0,0,0,0,0,???
1601,person,0.61,5,833,280,869,380,No,,,,,,
1602,car,0.78,1,1085,307,1197,388,Si,0,0,0,0,0,???
1602,person,0.74,2,333,270,406,439,No,,,,,,
1602,car,0.71,3,1229,308,1305,380,Si,0,0,0,0,0,???
1602,car,0.71,4,1425,321,1512,382,Si,0,0,0,0,0,???
1603,car,0.78,1,1081,306,1200,390,Si,0,0,0,0,0,???
1603,person,0.77,2,328,271,406,440,No,,,,,,
1603,car,0.73,3,1230,308,1307,382,Si,0,0,0,0,0,???
1603,car,0.72,4,1431,321,1512,382,Si,0,0,0,0,0,???
1604,car,0.81,1,1078,306,1197,391,Si,0,0,0,0,0,???
1604,person,0.79,2,326,268,404,439,No,,,,,,
1604,car,0.72,3,1231,307,1309,382,Si,0,0,0,0,0,???
1604,car,0.72,4,1431,321,1512,382,Si,0,0,0,0,0,???
1605,person,0.82,1,323,270,399,438,No,,,,,,
1605,car,0.8,2,1072,306,1191,392,Si,0,0,0,0,0,???
1605,car,0.72,3,1431,321,1512,382,Si,0,0,0,0,0,???
1605,car,0.72,4,1231,306,1312,384,Si,0,0,0,0,0,???
1606,person,0.82,1,321,275,397,437,No,,,,,,
1606,car,0.8,2,1068,305,1198,395,Si,0,0,0,0,0,???
1606,car,0.74,3,1231,305,1314,384,Si,0,0,0,0,0,???
1606,car,0.71,4,1428,321,1512,382,Si,0,0,0,0,0,???
1607,person,0.82,1,318,270,390,438,No,,,,,,
1607,car,0.78,2,1066,304,1200,396,Si,0,0,0,0,0,???
1607,car,0.74,3,1231,305,1314,385,Si,0,0,0,0,0,???
1607,car,0.71,4,1432,321,1512,382,Si,0,0,0,0,0,???
1608,person,0.79,1,315,269,377,438,No,,,,,,
1608,car,0.75,2,1229,305,1315,386,Si,0,0,0,0,0,???
1608,car,0.18,3,1064,304,1207,396,Si,0.18,0,0,0,0,0O
1608,car,0.11,4,1432,321,1512,382,Si,0.33,0,0,0,0,???
1608,person,0.66,5,840,264,876,379,No,,,,,,
1608,car,0.14,6,1342,320,1382,352,Si,0.14,0,0,0,0,???
1609,person,0.77,1,313,273,372,437,No,,,,,,
1609,car,0.76,2,1231,305,1318,386,Si,0,0,0,0,0,???
1609,car,0.74,3,1058,305,1208,398,Si,0,0,0,0,0,???
1609,car,0.72,4,1434,321,1512,382,Si,0,0,0,0,0,???
1609,car,0.63,5,1342,320,1384,352,Si,0,0,0,0,0,???
1610,car,0.79,1,1054,305,1207,399,Si,0,0,0,0,0,???
1610,car,0.76,2,1231,304,1319,387,Si,0,0,0,0,0,???
1610,car,0.72,3,1434,321,1512,382,Si,0,0,0,0,0,???
1610,person,0.7,4,305,270,367,441,No,,,,,,
1610,car,0.65,5,1342,320,1384,352,Si,0,0,0,0,0,???
1611,car,0.84,1,1050,305,1210,401,Si,0,0,0,0,0,???
1611,car,0.78,2,1232,304,1319,387,Si,0,0,0,0,0,???
1611,person,0.77,3,296,270,365,442,No,,,,,,
1611,car,0.71,4,1433,321,1512,382,Si,0,0,0,0,0,???
1611,person,0.62,5,843,284,876,379,No,,,,,,
1611,car,0.61,6,1343,320,1383,352,Si,0,0,0,0,0,???
1612,car,0.81,1,1047,305,1205,401,Si,0,0,0,0,0,???
1612,car,0.76,2,1233,305,1320,388,Si,0,0,0,0,0,???
1612,person,0.73,3,286,267,364,443,No,,,,,,
1612,car,0.72,4,1433,321,1512,382,Si,0,0,0,0,0,???
1612,person,0.66,5,844,284,876,379,No,,,,,,
1613,car,0.86,1,1043,305,1181,402,Si,0,0,0,0,0,???
1613,car,0.77,2,1233,304,1321,389,Si,0,0,0,0,0,???
1613,person,0.75,3,280,266,359,444,No,,,,,,
1613,car,0.71,4,1432,322,1512,382,Si,0,0,0,0,0,???
1613,person,0.68,5,845,286,877,379,No,,,,,,
1613,person,0.61,6,804,297,835,378,No,,,,,,
1614,car,0.85,1,1040,305,1175,402,Si,0,0,0,0,0,???
1614,car,0.79,2,1233,305,1321,391,Si,0,0,0,0,0,???
1614,person,0.76,3,274,269,356,441,No,,,,,,
1614,car,0.72,4,1433,322,1512,382,Si,0,0,0,0,0,???
1614,person,0.62,5,846,286,877,376,No,,,,,,
1615,car,0.84,1,1036,305,1169,404,Si,0,0,0,0,0,???
1615,person,0.82,2,265,263,357,442,No,,,,,,
1615,car,0.76,3,1233,305,1322,392,Si,0,0,0,0,0,???
1615,car,0.71,4,1433,322,1512,382,Si,0,0,0,0,0,???
1616,car,0.86,1,1029,304,1169,406,Si,0,0,0,0,0,???
1616,person,0.75,2,264,261,353,443,No,,,,,,
1616,car,0.74,3,1233,305,1322,392,Si,0,0,0,0,0,???
1616,car,0.71,4,1433,322,1512,382,Si,0,0,0,0,0,???
1616,car,0.63,5,1158,317,1204,354,Si,0,0,0,0,0,???
1617,car,0.87,1,1022,304,1165,408,Si,0,0,0,0,0,???
1617,car,0.77,2,1233,304,1322,392,Si,0,0,0,0,0,???
1617,car,0.71,3,1433,322,1512,383,Si,0,0,0,0,0,???
1617,person,0.68,4,274,264,350,445,No,,,,,,
1617,car,0.62,5,1153,313,1203,352,Si,0,0,0,0,0,???
1618,car,0.87,1,1018,303,1165,409,Si,0,0,0,0,0,???
1618,car,0.78,2,1234,304,1322,393,Si,0,0,0,0,0,???
1618,person,0.72,3,263,259,346,445,No,,,,,,
1618,car,0.72,4,1433,322,1512,382,Si,0,0,0,0,0,???
1618,car,0.65,5,1153,315,1204,352,Si,0,0,0,0,0,???
1618,person,0.62,6,843,259,885,379,No,,,,,,
1618,car,0.61,7,1345,321,1380,348,Si,0,0,0,0,0,???
1619,car,0.87,1,1014,305,1162,409,Si,0,0,0,0,0,???
1619,person,0.76,2,258,260,336,447,No,,,,,,
1619,car,0.74,3,1234,304,1323,394,Si,0,0,0,0,0,???
1619,car,0.72,4,1433,322,1512,383,Si,0,0,0,0,0,???
1619,car,0.64,5,1152,315,1204,352,Si,0,0,0,0,0,???
1620,car,0.88,1,1008,305,1159,411,Si,0,0,0,0,0,???
1620,person,0.75,2,257,262,327,447,No,,,,,,
1620,car,0.25,3,1233,304,1323,395,Si,0.25,0,0,0,0,41
1620,car,0.3,4,1432,322,1512,382,Si,0.3,0,0,0,0,???
1620,car,0.68,5,1153,315,1203,351,Si,0,0,0,0,0,???
1621,car,0.87,1,1003,306,1161,413,Si,0,0,0,0,0,???
1621,person,0.81,2,259,257,323,449,No,,,,,,
1621,car,0.77,3,1148,315,1204,351,Si,0,0,0,0,0,???
1621,car,0.15,4,1232,304,1325,397,Si,0.15,0,0,0,0,???
1621,car,0.71,5,1432,322,1512,383,Si,0,0,0,0,0,???
1622,car,0.86,1,995,305,1156,417,Si,0,0,0,0,0,???
1622,car,0.78,2,1146,318,1204,355,Si,0,0,0,0,0,???
1622,car,0.74,3,1233,304,1327,399,Si,0,0,0,0,0,???
1622,car,0.72,4,1431,322,1512,383,Si,0,0,0,0,0,???
1622,person,0.72,5,258,254,318,448,No,,,,,,
1623,car,0.26,1,991,304,1152,417,Si,0.26,0,0,0,0,S
1623,person,0.75,2,255,262,314,447,No,,,,,,
1623,car,0.31,3,1145,319,1204,357,Si,0.31,0,0,0,0,???
1623,car,0.7,4,1233,305,1329,399,Si,0.7,0,0,0,0,I
1623,car,0.14,5,1432,322,1512,382,Si,0.14,0,0,0,0,???
1624,car,0.84,1,986,304,1148,419,Si,0,0,0,0,0,???
1624,car,0.75,2,1233,305,1330,400,Si,0,0,0,0,0,???
1624,person,0.74,3,249,262,312,450,No,,,,,,
1624,car,0.72,4,1432,322,1512,383,Si,0,0,0,0,0,???
1624,car,0.72,5,1144,318,1203,357,Si,0,0,0,0,0,???
1625,car,0.86,1,979,303,1148,421,Si,0,0,0,0,0,???
1625,car,0.79,2,1233,304,1330,401,Si,0,0,0,0,0,???
1625,car,0.72,3,1432,322,1512,382,Si,0,0,0,0,0,???
1625,car,0.7,4,1144,315,1203,355,Si,0,0,0,0,0,???
1626,car,0.87,1,970,303,1142,423,Si,0,0,0,0,0,???
1626,car,0.12,2,1233,305,1331,401,Si,0.12,0,0,0,0,???
1626,person,0.77,3,230,259,310,448,No,,,,,,
1626,car,0.72,4,1432,322,1512,382,Si,0,0,0,0,0,???
1626,car,0.71,5,1142,314,1203,356,Si,0,0,0,0,0,???
1626,person,0.61,6,849,266,887,379,No,,,,,,
1627,car,0.19,1,964,302,1141,425,Si,0.19,0,0,0,0,0D
1627,car,0.17,2,1233,305,1333,402,Si,0.6,0,0,0,0,???
1627,car,0.75,3,1141,317,1202,357,Si,0,0,0,0,0,???
1627,car,0.2,4,1432,322,1512,382,Si,0.44,0,0,0,0,???
1627,person,0.63,5,849,265,887,379,No,,,,,,
1628,car,0.22,1,955,303,1137,427,Si,0.22,0,0,0,0,BPOTT
1628,car,0.88,2,1233,305,1335,403,Si,0.88,0,0,0,0,00
1628,car,0.13,3,1140,319,1200,358,Si,0.13,0,0,0,0,???
1628,car,0.16,4,1432,322,1512,382,Si,0.18,0,0,0,0,???
1628,person,0.69,5,216,266,308,449,No,,,,,,
1628,person,0.63,6,850,274,888,380,No,,,,,,
1629,car,0.39,1,948,302,1135,429,Si,0.39,0,0,0,0,
1629,car,0.13,2,1233,303,1338,403,Si,0.21,0,0,0,0,???
1629,person,0.74,3,217,263,308,450,No,,,,,,
1629,car,0.12,4,1432,322,1512,382,Si,0.13,0,0,0,0,???
1629,car,0.71,5,1140,319,1200,358,Si,0,0,0,0,0,???
1630,car,0.2,1,939,301,1137,431,Si,0.2,0,0,0,0,DM
1630,car,0.3,2,1234,303,1337,405,Si,0.45,0,0,0,0,G
1630,car,0.74,3,1139,319,1198,358,Si,0,0,0,0,0,???
1630,car,0.22,4,1432,322,1512,382,Si,0.22,0,0,0,0,J
1630,person,0.72,5,218,264,303,449,No,,,,,,
1631,car,0.16,1,930,299,1126,434,Si,0.16,0,0,0,0,55
1631,car,0.16,2,1233,301,1338,405,Si,0.16,0,0,0,0,???
1631,person,0.75,3,211,264,299,450,No,,,,,,
1631,car,0.75,4,1137,320,1198,358,Si,0,0,0,0,0,???
1631,car,0.14,5,1432,322,1512,382,Si,0.49,0,0,0,0,???
1632,car,0.21,1,920,301,1120,438,Si,0.21,0,0,0,0,2
1632,car,0.84,2,1233,300,1339,406,Si,0,0,0,0,0,???
1632,car,0.77,3,1138,318,1198,359,Si,0,0,0,0,0,???
1632,car,0.72,4,1432,322,1512,382,Si,0,0,0,0,0,???
1633,car,0.47,1,911,301,1118,442,Si,0.47,0,0,0,0,42D
1633,car,0.15,2,1233,301,1341,408,Si,0.15,0,0,0,0,???
1633,car,0.76,3,1138,317,1199,359,Si,0,0,0,0,0,???
1633,car,0.16,4,1432,322,1512,382,Si,0.23,0,0,0,0,CQX
1634,car,0.29,1,898,297,1110,444,Si,0.29,0,0,0,0,D377F1
1634,car,0.74,2,1233,301,1342,409,Si,0.74,0,0,0,0,???
1634,car,0.76,3,1138,316,1199,360,Si,0,0,0,0,0,???
1634,car,0.15,4,1432,322,1512,382,Si,0.15,0,0,0,0,???
1635,car,0.37,1,889,298,1106,451,Si,0.37,0,0,0,0,220
1635,car,0.86,2,1233,299,1344,410,Si,0,0,0,0,0,???
1635,car,0.75,3,1137,316,1200,360,Si,0,0,0,0,0,???
1635,car,0.73,4,1432,322,1512,382,Si,0,0,0,0,0,???
1635,person,0.69,5,194,259,261,453,No,,,,,,
1636,car,0.49,1,876,298,1101,453,Si,0.49,0,0,0,0,302FID
1636,car,0.18,2,1232,298,1345,411,Si,0.59,0,0,0,0,C6F
1636,person,0.74,3,184,268,257,454,No,,,,,,
1636,car,0.14,4,1432,322,1512,382,Si,0.22,0,0,0,0,???
1636,car,0.72,5,1133,316,1200,360,Si,0,0,0,0,0,???
1637,car,0.37,1,862,295,1096,459,Si,0.37,0,0,0,0,4322270
1637,car,0.67,2,1232,298,1347,413,Si,0.67,0,0,0,0,GTAT
1637,person,0.8,3,184,256,253,457,No,,,,,,
1637,car,0.27,4,1432,322,1512,382,Si,0.27,0,0,0,0,???
1637,car,0.71,5,1134,316,1200,361,Si,0,0,0,0,0,???
1638,car,0.5,1,848,295,1091,462,Si,0.5,0,0,0,0,3322
1638,car,0.23,2,1232,298,1347,414,Si,0.23,0,0,0,0,0
1638,person,0.79,3,168,259,251,460,No,,,,,,
1638,car,0.45,4,1432,322,1512,382,Si,0.45,0,0,0,0,???
1638,car,0.69,5,1133,317,1201,362,Si,0,0,0,0,0,???
1639,car,0.64,1,835,295,1088,465,Si,0.64,0,0,0,0,32770
1639,car,0.16,2,1232,299,1350,416,Si,0.16,0,0,0,0,6
1639,car,0.27,3,1432,322,1512,382,Si,0.27,0,0,0,0,???
1639,person,0.71,4,163,257,250,457,No,,,,,,
1639,car,0.66,5,1132,317,1201,362,Si,0,0,0,0,0,???
1640,car,0.61,1,819,295,1078,470,Si,0.61,0,0,0,0,13332FZ
1640,car,0.32,2,1231,297,1352,417,Si,0.32,0,0,0,0,D
1640,car,0.17,3,1432,322,1512,382,Si,0.17,0,0,0,0,???
1640,person,0.72,4,156,268,245,458,No,,,,,,
1640,car,0.66,5,1129,314,1202,363,Si,0,0,0,0,0,???
1641,car,0.64,1,801,294,1072,477,Si,0.64,0,0,0,0,32277
1641,car,0.84,2,1232,298,1354,418,Si,0,0,0,0,0,???
1641,person,0.74,3,151,265,243,461,No,,,,,,
1641,car,0.73,4,1432,322,1512,382,Si,0,0,0,0,0,???
1641,car,0.64,5,1128,314,1203,363,Si,0,0,0,0,0,???
1642,car,0.52,1,785,293,1067,483,Si,0.52,0,0,0,0,43327
1642,car,0.19,2,1232,298,1357,420,Si,0.29,0,0,0,0,08
1642,person,0.76,3,151,262,242,463,No,,,,,,
1642,car,0.73,4,1432,322,1512,382,Si,0,0,0,0,0,???
1642,car,0.67,5,1126,314,1202,365,Si,0,0,0,0,0,???
1643,car,0.64,1,767,292,1058,487,Si,0.64,0,0,0,0,E227
1643,car,0.11,2,1231,298,1356,421,Si,0.11,0,0,0,0,???
1643,person,0.74,3,152,266,234,461,No,,,,,,
1643,car,0.73,4,1432,322,1512,382,Si,0,0,0,0,0,???
1643,car,0.68,5,1124,310,1202,366,Si,0,0,0,0,0,???
1644,car,0.72,1,746,291,1050,497,Si,0.72,0,0,0,0,8222F21
1644,car,0.83,2,1231,297,1361,424,Si,0,0,0,0,0,???
1644,person,0.8,3,142,264,228,460,No,,,,,,
1644,car,0.73,4,1431,322,1512,382,Si,0,0,0,0,0,???
1644,car,0.69,5,1124,310,1202,365,Si,0,0,0,0,0,???
1645,car,0.72,1,724,292,1044,502,Si,0.72,0,0,0,0,???
1645,person,0.8,2,131,267,216,459,No,,,,,,
1645,car,0.63,3,1230,296,1364,426,Si,0.63,0,0,0,0,D4
1645,car,0.12,4,1432,322,1512,382,Si,0.3,0,0,0,0,
1645,car,0.66,5,1124,309,1202,365,Si,0,0,0,0,0,???
1646,car,0.63,1,698,291,1034,510,Si,0.63,0,0,0,0,IJ
1646,car,0.79,2,1230,294,1364,429,Si,0.79,0,0,0,0,
1646,person,0.79,3,131,263,209,461,No,,,,,,
1646,car,0.69,4,1432,322,1512,382,Si,0.69,0,0,0,0,CC
1646,car,0.67,5,1123,309,1201,364,Si,0,0,0,0,0,???
1647,car,0.64,1,672,290,1024,519,Si,0.64,0,0,0,0,F
1647,car,0.68,2,1229,293,1365,430,Si,0.68,0,0,0,0,4
1647,person,0.77,3,130,249,204,462,No,,,,,,
1647,car,0.21,4,1432,322,1512,382,Si,0.21,0,0,0,0,???
1647,car,0.67,5,1123,307,1200,365,Si,0,0,0,0,0,???
1648,car,0.67,1,643,289,1015,528,Si,0.67,0,0,0,0,832222
1648,person,0.82,2,128,256,199,464,No,,,,,,
1648,car,0.83,3,1230,293,1368,431,Si,0.83,0,0,0,0,0
1648,car,0.31,4,1432,322,1512,382,Si,0.31,0,0,0,0,???
1648,car,0.69,5,1122,307,1199,365,Si,0,0,0,0,0,???
1649,car,0.58,1,610,289,1004,536,Si,0.58,0,0,0,0,1222551
1649,person,0.8,2,124,252,195,463,No,,,,,,
1649,car,0.72,3,1230,295,1370,432,Si,0.72,0,0,0,0,4
1649,car,0.74,4,1432,322,1512,382,Si,0,0,0,0,0,???
1649,car,0.69,5,1121,308,1200,366,Si,0,0,0,0,0,???
1650,car,0.59,1,576,286,996,547,Si,0.59,0,0,0,0,V2275
1650,person,0.81,2,111,255,191,465,No,,,,,,
1650,car,0.74,3,1432,322,1512,382,Si,0,0,0,0,0,???
1650,car,0.71,4,1118,308,1200,368,Si,0,0,0,0,0,???
1650,car,0.89,5,1230,293,1372,432,Si,0.89,0,0,0,0,D4T
1651,car,0.44,1,538,282,980,561,Si,0.44,0,0,0,0,12555
1651,person,0.82,2,95,255,189,466,No,,,,,,
1651,car,0.76,3,1118,308,1199,369,Si,0,0,0,0,0,???
1651,car,0.74,4,1433,322,1512,382,Si,0,0,0,0,0,???
1651,car,0.79,5,1232,291,1377,434,Si,0.79,0,0,0,0,0J
1652,car,0.23,1,492,285,970,575,Si,0.23,0,0,0,0,???
1652,person,0.85,2,84,254,188,465,No,,,,,,
1652,car,0.78,3,1117,310,1198,369,Si,0,0,0,0,0,???
1652,car,0.73,4,1432,322,1512,382,Si,0,0,0,0,0,???
1652,car,0.9,5,1232,291,1381,436,Si,0.9,0,0,0,0,WQ
1653,car,0.29,1,440,281,953,591,Si,0.29,0,0,0,0,???
1653,person,0.88,2,78,260,186,466,No,,,,,,
1653,car,0.79,3,1117,310,1198,370,Si,0,0,0,0,0,???
1653,car,0.84,4,1231,290,1386,439,Si,0.84,0,0,0,0,0ASI
1653,car,0.73,5,1432,322,1512,382,Si,0,0,0,0,0,???
1654,car,0.48,1,384,279,936,609,Si,0.48,0,0,0,0,???
1654,person,0.88,2,81,260,185,467,No,,,,,,
1654,car,0.81,3,1115,307,1197,371,Si,0,0,0,0,0,???
1654,car,0.89,4,1230,291,1389,439,Si,0.89,0,0,0,0,S5
1654,car,0.73,5,1433,322,1512,382,Si,0,0,0,0,0,???
1654,car,0.61,6,1379,324,1439,361,Si,0,0,0,0,0,???
1655,car,0.41,1,320,278,919,629,Si,0.41,0,0,0,0,EERI
1655,person,0.87,2,76,258,182,469,No,,,,,,
1655,car,0.79,3,1113,308,1196,372,Si,0,0,0,0,0,???
1655,car,0.86,4,1231,292,1392,442,Si,0.86,0,0,0,0,L5H5W
1655,car,0.13,5,1433,322,1512,382,Si,0.59,0,0,0,0,???
1656,car,0.4,1,247,274,902,652,Si,0.4,0,0,0,0,???
1656,car,0.83,2,1113,305,1196,373,Si,0,0,0,0,0,???
1656,person,0.79,3,76,258,177,472,No,,,,,,
1656,car,0.72,4,1432,322,1512,382,Si,0,0,0,0,0,???
1656,car,0.84,5,1233,290,1394,447,Si,0.84,0,0,0,0,1S
1657,car,0.34,1,156,272,882,684,Si,0.34,0,0,0,0,???
1657,car,0.8,2,1110,304,1192,374,Si,0,0,0,0,0,???
1657,person,0.78,3,74,260,169,472,No,,,,,,
1657,car,0.73,4,1431,322,1512,382,Si,0,0,0,0,0,???
1657,car,0.9,5,1234,288,1401,449,Si,0.9,0,0,0,0,
1658,car,0.45,1,51,267,861,713,Si,0.45,0,0,0,0,???
1658,car,0.87,2,1235,290,1406,450,Si,0.87,0,0,0,0,VPECSI
1658,car,0.11,3,1106,305,1191,376,Si,0.2,0,0,0,0,???
1658,person,0.78,4,67,259,145,471,No,,,,,,
1658,car,0.74,5,1432,322,1512,382,Si,0,0,0,0,0,???
1659,car,0.94,1,1,265,833,752,Si,0,0,0,0,0,???
1659,car,0.86,2,1233,287,1409,456,Si,0.86,0,0,0,0,DES54QJ
1659,car,0.21,3,1103,305,1190,377,Si,0.21,0,0,0,0,???
1659,car,0.72,4,1433,322,1512,382,Si,0,0,0,0,0,???
1660,car,0.94,1,1,259,806,803,Si,0,0,0,0,0,???
1660,car,0.9,2,1234,287,1416,456,Si,0.9,0,0,0,0,V2865QV
1660,car,0.79,3,1101,305,1187,379,Si,0,0,0,0,0,???
1660,car,0.71,4,1434,322,1512,382,Si,0,0,0,0,0,???
1660,person,0.64,5,1693,328,1737,404,No,,,,,,
1661,car,0.95,1,1,255,774,875,Si,0,0,0,0,0,???
1661,car,0.9,2,1234,288,1422,462,Si,0.9,0,0,0,0,49695LV
1661,car,0.79,3,1099,307,1185,380,Si,0,0,0,0,0,???
1661,car,0.72,4,1433,320,1512,383,Si,0,0,0,0,0,???
1661,person,0.64,5,1695,327,1736,404,No,,,,,,
1662,car,0.96,1,2,246,742,947,Si,0,0,0,0,0,???
1662,car,0.91,2,1235,287,1430,465,Si,0.91,0,0,0,0,4253S
1662,car,0.77,3,1098,307,1185,381,Si,0,0,0,0,0,???
1662,car,0.74,4,1436,323,1513,381,Si,0,0,0,0,0,???
1663,car,0.95,1,1,244,698,1045,Si,0,0,0,0,0,???
1663,car,0.85,2,1237,287,1436,469,Si,0.85,0,0,0,0,IB5OM
1663,car,0.79,3,1095,307,1184,381,Si,0,0,0,0,0,???
1663,car,0.74,4,1431,320,1513,382,Si,0,0,0,0,0,???
1664,car,0.95,1,2,235,652,961,Si,0,0,0,0,0,???
1664,car,0.89,2,1237,287,1444,474,Si,0.89,0,0,0,0,FOE85KUV
1664,car,0.85,3,1092,306,1183,383,Si,0,0,0,0,0,???
1664,car,0.72,4,1429,322,1514,380,Si,0,0,0,0,0,???
1665,car,0.97,1,1,233,596,953,Si,0,0,0,0,0,???
1665,car,0.9,2,1239,286,1450,477,Si,0.9,0,0,0,0,5K
1665,car,0.85,3,1091,306,1182,383,Si,0,0,0,0,0,???
1665,car,0.72,4,1433,320,1513,382,Si,0,0,0,0,0,???
1666,car,0.96,1,1,230,529,953,Si,0,0,0,0,0,???
1666,car,0.9,2,1242,285,1458,480,Si,0.9,0,0,0,0,8685KIT
1666,car,0.88,3,1088,305,1181,383,Si,0,0,0,0,0,???
1666,car,0.77,4,1439,321,1513,381,Si,0,0,0,0,0,???
1667,car,0.9,1,0,253,477,955,Si,0,0,0,0,0,???
1667,car,0.91,2,1244,285,1466,485,Si,0.91,0,0,0,0,685KK
1667,car,0.88,3,1084,306,1180,384,Si,0,0,0,0,0,???
1667,car,0.77,4,1442,320,1513,382,Si,0,0,0,0,0,???
1668,car,0.91,1,0,308,348,986,Si,0,0,0,0,0,???
1668,car,0.86,2,1246,284,1475,489,Si,0.86,0,0,0,0,43685KQM
